index,Posesión de balón_local_final,Remates_local_final,Remates a puerta_local_final,Remates fuera_local_final,Remates rechazados_local_final,Córneres_local_final,Fueras de juego_local_final,Paradas_local_final,Faltas_local_final,Tarjetas rojas_local_final,Tarjetas amarillas_local_final,Pases totales_local_final,Tackles_local_final,Ataques_local_final,Ataques peligrosos_local_final,Posesión de balón_visita_final,Remates_visita_final,Remates a puerta_visita_final,Remates fuera_visita_final,Remates rechazados_visita_final,Córneres_visita_final,Fueras de juego_visita_final,Paradas_visita_final,Faltas_visita_final,Tarjetas rojas_visita_final,Tarjetas amarillas_visita_final,Pases totales_visita_final,Tackles_visita_final,Ataques_visita_final,Ataques peligrosos_visita_final,Posesión de balón_local_1T,Remates_local_1T,Remates a puerta_local_1T,Remates fuera_local_1T,Remates rechazados_local_1T,Córneres_local_1T,Fueras de juego_local_1T,Paradas_local_1T,Faltas_local_1T,Tarjetas amarillas_local_1T,Pases totales_local_1T,Tackles_local_1T,Ataques_local_1T,Ataques peligrosos_local_1T,Posesión de balón_visita_1T,Remates_visita_1T,Remates a puerta_visita_1T,Remates fuera_visita_1T,Remates rechazados_visita_1T,Córneres_visita_1T,Fueras de juego_visita_1T,Paradas_visita_1T,Faltas_visita_1T,Tarjetas amarillas_visita_1T,Pases totales_visita_1T,Tackles_visita_1T,Ataques_visita_1T,Ataques peligrosos_visita_1T,Posesión de balón_local_2T,Remates_local_2T,Remates a puerta_local_2T,Remates fuera_local_2T,Remates rechazados_local_2T,Córneres_local_2T,Fueras de juego_local_2T,Paradas_local_2T,Faltas_local_2T,Tarjetas rojas_local_2T,Tarjetas amarillas_local_2T,Pases totales_local_2T,Tackles_local_2T,Ataques_local_2T,Ataques peligrosos_local_2T,Posesión de balón_visita_2T,Remates_visita_2T,Remates a puerta_visita_2T,Remates fuera_visita_2T,Remates rechazados_visita_2T,Córneres_visita_2T,Fueras de juego_visita_2T,Paradas_visita_2T,Faltas_visita_2T,Tarjetas rojas_visita_2T,Tarjetas amarillas_visita_2T,Pases totales_visita_2T,Tackles_visita_2T,Ataques_visita_2T,Ataques peligrosos_visita_2T,año,Tarjetas rojas_local_1T,Tarjetas rojas_visita_1T,Pases completados_local_final,Pases completados_visita_final,Pases completados_local_1T,Pases completados_visita_1T,Pases completados_local_2T,Pases completados_visita_2T,Tiros libres_local_final,Tiros libres_visita_final,Tiros libres_local_1T,Tiros libres_visita_1T,Tiros libres_local_2T,Tiros libres_visita_2T,Saques de banda_local_final,Saques de banda_visita_final,Saques de banda_local_2T,Saques de banda_visita_2T,Saques de banda_local_1T,Saques de banda_visita_1T
0,51%,10,7,3,,2,2,7,14,,4,189,,91,46,49%,12,7,5,,6,4,6,9,,1,182,,105,73,54%,7,4,3,,1,0,4,6,2,112,,52,26,46%,5,4,1,,1,1,3,6,0,88,,40,24,48%,3,3,0,,1,2,3,8,,2,77,,39,20,52%,7,3,4,,5,3,3,3,,1,94,,65,49,2021,,,173,164,103,80,70,84,,,,,,,,,,,,
0,54%,12,6,6,,3,3,5,16,,1,311,,104,53,46%,18,8,10,,5,2,4,13,,1,249,,103,63,52%,6,3,3,,1,0,1,9,,138,,56,29,48%,5,1,4,,3,1,3,7,,124,,51,28,56%,6,3,3,,2,3,4,7,,1,173,,48,24,44%,13,7,6,,2,1,1,6,,1,125,,52,35,2021,,,243,199,107,94,136,105,,,,,,,,,,,,
0,50%,6,3,3,,3,2,1,16,,2,233,,84,56,50%,4,1,3,,1,2,3,20,,3,231,,85,31,51%,3,2,1,,2,2,1,9,1,131,,29,16,49%,2,1,1,,1,0,2,8,1,131,,34,14,49%,3,1,2,,1,0,0,7,,1,102,,55,40,51%,2,0,2,,0,2,1,12,,2,100,,51,17,2021,,,215,190,122,104,93,86,,,,,,,,,,,,
0,57%,10,3,7,,8,0,2,16,,1,401,,111,79,43%,8,4,4,,2,3,3,12,,3,294,,91,43,56%,2,0,2,,3,0,0,8,0,220,,53,22,44%,1,0,1,,0,1,0,4,1,176,,51,23,58%,8,3,5,,5,0,2,8,,1,181,,58,57,42%,7,4,3,,2,2,3,8,,2,118,,40,20,2021,,,334,253,182,152,152,101,,,,,,,,,,,,
0,66%,12,7,5,,4,4,1,12,,2,528,,124,72,34%,4,3,1,,3,1,5,15,,3,212,,70,39,69%,6,3,3,,3,1,1,8,2,267,,60,36,31%,2,2,0,,2,0,3,6,1,90,,31,24,63%,6,4,2,,1,3,0,4,,0,261,,64,36,37%,2,1,1,,1,1,2,9,,2,122,,39,15,2021,,,461,175,232,75,229,100,,,,,,,,,,,,
0,50%,13,6,7,,3,0,3,20,,3,241,,,,50%,11,4,7,,2,3,6,15,,3,210,,,,46%,5,2,3,,2,0,1,9,0,114,,,,54%,4,2,2,,2,1,2,7,1,121,,,,54%,8,4,4,,1,0,2,11,,3,127,,,,46%,7,2,5,,0,2,4,8,,2,89,,,,2021,,,203,194,98,111,105,83,,,,,,,,,,,,
0,53%,12,7,5,,7,7,8,19,,3,386,,110,96,47%,14,9,5,,2,3,7,12,,3,317,,85,71,55%,7,4,3,,4,4,0,9,2,212,,48,47,45%,4,1,3,,1,2,4,5,1,165,,48,40,51%,5,3,2,,3,3,8,10,,1,174,,62,49,49%,10,8,2,,1,1,3,7,,2,152,,37,31,2021,,,358,241,197,125,161,116,,,,,,,,,,,,
0,34%,10,7,3,,6,0,2,11,,1,219,,91,56,66%,7,4,3,,3,1,6,10,,3,453,,80,59,29%,5,4,1,,4,0,1,5,0,115,,44,30,71%,3,1,2,,3,0,4,6,2,325,,43,39,41%,5,3,2,,2,0,1,6,,1,104,,47,26,59%,4,3,1,,0,1,2,4,,1,128,,37,20,2021,,,182,375,98,268,84,107,,,,,,,,,,,,
0,52%,10,5,5,,4,2,3,5,0,0,301,,64,52,48%,10,6,4,,6,4,3,12,1,3,281,,85,59,48%,8,3,5,,3,0,3,2,,135,,36,33,52%,6,4,2,,3,3,2,5,,165,,37,34,56%,2,2,0,,1,2,0,3,0,0,166,,28,19,44%,4,2,2,,3,1,1,7,1,3,116,,48,25,2021,,,276,242,128,144,148,98,,,,,,,,,,,,
0,50%,14,9,5,,7,0,9,9,1,3,242,,90,56,50%,18,10,8,,7,0,8,18,0,3,254,,97,81,54%,8,3,5,,4,0,4,7,1,117,,51,23,46%,7,4,3,,1,0,2,10,1,99,,53,30,46%,6,6,0,,3,0,5,2,,2,125,,39,33,54%,11,6,5,,6,0,6,8,,2,155,,44,51,2021,1,0,215,238,104,92,111,146,,,,,,,,,,,,
0,48%,13,9,4,,6,2,0,13,1,3,245,,96,61,52%,7,4,3,,6,3,6,17,0,2,273,,81,56,55%,3,2,1,,3,1,0,7,1,142,,54,29,45%,2,2,0,,0,1,0,10,2,107,,36,17,41%,10,7,3,,3,1,0,6,1,2,103,,42,32,59%,5,2,3,,6,2,6,7,0,0,166,,45,39,2021,,,230,198,134,73,96,125,,,,,,,,,,,,
0,51%,13,7,6,,11,2,3,18,,3,305,,114,83,49%,7,6,1,,3,4,7,5,,2,277,,94,45,45%,5,3,2,,4,2,2,9,1,136,,55,33,55%,3,3,0,,2,3,3,2,1,171,,59,27,57%,8,4,4,,7,0,1,9,,2,169,,59,50,43%,4,3,1,,1,1,4,3,,1,106,,35,18,2021,,,277,250,122,155,155,95,,,,,,,,,,,,
0,64%,13,2,11,,4,2,5,15,1,0,356,,79,64,36%,8,5,3,,6,0,2,16,0,3,165,,91,65,62%,4,1,3,,3,2,1,8,0,162,,39,32,38%,4,1,3,,3,0,1,8,1,86,,52,34,67%,9,1,8,,1,0,4,7,1,0,194,,40,32,33%,4,4,0,,3,0,1,8,0,2,79,,39,31,2021,,,282,156,122,83,160,73,,,,,,,,,,,,
0,49%,11,5,6,,4,0,9,18,,2,329,,75,53,51%,17,10,7,,10,1,5,12,,1,344,,97,81,48%,3,2,1,,2,0,6,10,2,164,,37,21,52%,10,6,4,,5,0,2,7,1,185,,46,41,50%,8,3,5,,2,0,3,8,,,165,,38,32,50%,7,4,3,,5,1,3,5,,,159,,51,40,2021,,,267,325,133,174,134,151,,,,,,,,,,,,
0,43%,12,8,4,,6,3,4,15,,3,146,,68,51,57%,12,5,7,,14,3,6,10,,5,234,,86,76,47%,10,6,4,,5,3,3,6,1,88,,31,27,53%,8,3,5,,7,2,4,4,1,115,,41,34,39%,2,2,0,,1,0,1,9,,2,58,,37,24,61%,4,2,2,,7,1,2,6,,4,119,,45,42,2021,,,128,208,78,99,50,109,,,,,,,,,,,,
0,47%,7,2,5,,4,2,4,18,1,3,251,,78,46,53%,11,6,5,,5,2,1,14,0,3,297,,90,65,49%,2,0,2,,2,2,4,8,1,140,,35,21,51%,6,4,2,,2,2,0,7,0,148,,45,30,45%,5,2,3,,2,0,0,10,1,2,111,,43,25,55%,5,2,3,,3,0,1,7,0,3,149,,45,35,2021,,,230,217,129,108,101,109,,,,,,,,,,,,
0,57%,18,8,10,,9,2,5,6,0,1,372,,108,87,43%,9,5,4,,2,3,6,16,1,4,248,,75,47,59%,8,4,4,,6,2,1,2,0,185,,53,50,41%,2,1,1,,2,0,3,5,1,109,,30,19,55%,10,4,6,,3,0,4,4,0,1,187,,55,37,45%,7,4,3,,0,3,3,11,1,3,139,,45,28,2021,,,337,188,163,77,174,111,,,,,,,,,,,,
0,38%,11,5,6,,0,5,6,11,0,1,230,,95,56,62%,14,6,8,,5,1,4,14,1,2,446,,108,67,41%,7,4,3,,0,2,3,3,0,133,,45,34,59%,9,3,6,,2,0,3,10,2,216,,51,31,35%,4,1,3,,0,3,3,8,0,1,97,,50,22,65%,5,3,2,,3,1,1,4,1,0,230,,57,36,2021,,,214,390,125,194,89,196,,,,,,,,,,,,
0,51%,10,2,8,,6,2,1,14,,2,267,,100,69,49%,9,1,8,,3,0,2,15,,2,244,,99,46,49%,6,2,4,,3,1,0,9,2,158,,43,31,51%,1,0,1,,0,0,2,7,0,158,,53,17,53%,4,0,4,,3,1,1,5,,0,109,,57,38,47%,8,1,7,,3,0,0,8,,2,86,,46,29,2021,,,235,196,145,131,90,65,,,,,,,,,,,,
0,52%,10,5,5,,5,4,3,11,,3,291,,113,99,48%,8,5,3,,3,3,4,21,,3,260,,87,71,57%,4,2,2,,3,3,2,5,1,153,,0,38,43%,3,2,1,,1,0,2,9,1,116,,0,38,47%,6,3,3,,2,1,1,6,,2,138,,113,61,53%,5,3,2,,2,3,2,12,,2,144,,87,33,2021,,,252,243,134,108,118,135,,,,,,,,,,,,
0,46%,16,10,6,,3,2,3,16,,1,226,,84,55,54%,15,5,10,,2,3,8,12,,2,270,,97,56,50%,3,2,1,,1,1,1,4,0,132,,48,28,50%,6,2,4,,1,3,2,6,2,127,,45,28,42%,13,8,5,,2,1,2,12,,1,94,,36,27,58%,9,3,6,,1,0,6,6,,0,143,,52,28,2021,,,203,216,121,99,82,117,,,,,,,,,,,,
0,53%,16,11,5,,9,0,4,14,,1,319,,84,72,47%,9,4,5,,2,6,11,13,,3,269,,79,48,51%,8,7,1,,6,0,3,6,1,150,,42,40,49%,5,3,2,,1,3,7,9,2,133,,42,24,55%,8,4,4,,3,0,1,8,,0,169,,42,32,45%,4,1,3,,1,3,4,4,,1,136,,37,24,2021,,,291,251,138,127,153,124,,,,,,,,,,,,
0,53%,15,9,6,,5,7,0,14,,3,242,,91,70,47%,3,3,0,,1,1,6,8,,4,200,,78,33,48%,8,5,3,,3,5,0,9,1,97,,40,36,52%,1,1,0,,0,0,3,6,3,110,,41,13,58%,7,4,3,,2,2,0,5,,2,145,,51,34,42%,2,2,0,,1,1,3,2,,1,90,,37,20,2021,,,198,179,83,98,115,81,,,,,,,,,,,,
0,56%,10,5,5,,4,2,2,14,,2,238,,86,47,44%,7,2,5,,4,2,4,16,,4,149,,94,65,72%,5,2,3,,2,2,2,4,0,146,,48,29,28%,3,2,1,,2,1,2,10,2,31,,37,19,40%,5,3,2,,2,0,0,10,,2,92,,38,18,60%,4,0,4,,2,1,2,6,,2,118,,57,46,2021,,,202,122,125,20,77,102,,,,,,,,,,,,
0,58%,24,17,7,,11,5,1,16,,1,311,,122,107,42%,9,3,6,,3,1,15,13,,2,184,,93,44,63%,11,7,4,,5,4,1,6,,178,,65,58,37%,7,3,4,,1,1,7,6,,81,,39,21,53%,13,10,3,,6,1,0,10,,1,133,,57,49,47%,2,0,2,,2,0,8,7,,2,103,,54,23,2021,,,290,143,161,65,129,78,,,,,,,,,,,,
0,47%,8,5,3,,4,1,4,18,2,3,215,,88,50,53%,8,7,1,,4,3,3,19,0,4,228,,90,46,50%,4,3,1,,1,0,1,12,2,99,,44,20,50%,3,2,1,,2,2,1,7,1,95,,56,28,44%,4,2,2,,3,1,3,6,2,1,116,,44,30,56%,5,5,0,,2,1,2,12,0,3,133,,34,18,2021,,,185,203,85,88,100,115,,,,,,,,,,,,
0,52%,18,8,10,,6,1,2,13,0,3,293,,108,91,48%,9,3,6,,3,1,6,10,1,3,252,,102,63,50%,4,3,1,,3,1,1,8,1,159,,52,45,50%,6,1,5,,3,1,2,4,0,157,,56,40,54%,14,5,9,,3,0,1,5,0,2,134,,56,46,46%,3,2,1,,0,0,4,6,1,3,95,,46,23,2021,,,277,217,150,136,127,81,,,,,,,,,,,,
0,52%,13,6,7,,6,0,5,16,,1,317,,104,66,48%,8,5,3,,3,2,4,11,,3,286,,90,49,52%,6,2,4,,2,0,3,5,1,163,,56,35,48%,5,3,2,,2,0,2,5,1,149,,40,23,52%,7,4,3,,4,0,2,11,,0,154,,48,31,48%,3,2,1,,1,2,2,6,,2,137,,50,26,2021,,,300,261,149,130,151,131,,,,,,,,,,,,
0,49%,18,12,6,,8,4,4,18,,1,288,,95,72,51%,14,6,8,,2,0,10,10,,2,306,,74,43,55%,10,6,4,,3,0,0,6,0,202,,56,37,45%,3,0,3,,0,0,4,6,1,152,,32,17,43%,8,6,2,,5,4,4,12,,1,86,,39,35,57%,11,6,5,,2,0,6,4,,1,154,,42,26,2021,,,255,265,180,132,75,133,,,,,,,,,,,,
0,54%,24,13,11,,11,0,5,16,0,3,347,,103,91,46%,10,6,4,,1,1,12,12,1,1,255,,90,27,50%,11,5,6,,5,0,0,7,1,167,,51,44,50%,1,1,0,,1,1,5,5,0,155,,48,13,58%,13,8,5,,6,0,5,9,0,2,180,,52,47,42%,9,5,4,,0,0,7,7,1,1,100,,42,14,2021,,,330,229,159,141,171,88,,,,,,,,,,,,
0,48%,14,10,4,,5,3,3,18,,3,373,,82,43,52%,7,4,3,,2,2,9,20,,2,423,,65,32,48%,7,6,1,,1,3,1,11,2,181,,46,25,52%,3,2,1,,2,0,5,11,2,214,,30,15,48%,7,4,3,,4,0,2,7,,1,192,,36,18,52%,4,2,2,,0,2,4,9,,0,209,,35,17,2021,,,339,363,169,178,170,185,,,,,,,,,,,,
0,45%,13,7,6,,2,1,6,22,,5,217,,86,56,55%,10,9,1,,8,0,6,9,,2,261,,100,65,40%,5,2,3,,0,1,2,10,2,67,,31,18,60%,4,4,0,,5,0,1,5,2,125,,42,33,50%,8,5,3,,2,0,4,12,,3,150,,55,38,50%,6,5,1,,3,0,5,4,,0,136,,58,32,2021,,,170,241,51,117,119,124,,,,,,,,,,,,
0,53%,14,9,5,,5,1,2,17,0,3,348,,84,59,47%,3,2,1,,4,1,8,14,1,4,288,,95,47,55%,7,3,4,,2,1,0,9,0,183,,42,28,45%,0,0,0,,2,1,3,9,2,134,,47,24,51%,7,6,1,,3,0,2,8,0,3,165,,42,31,49%,3,2,1,,2,0,5,5,1,2,154,,48,23,2021,,,278,246,148,122,130,124,,,,,,,,,,,,
0,55%,11,8,3,,6,2,5,9,,2,272,,76,52,45%,13,6,7,,2,3,8,18,,1,185,,98,58,52%,6,3,3,,2,1,3,5,,129,,34,16,48%,6,3,3,,1,1,3,8,,106,,58,35,58%,5,5,0,,4,1,2,4,,2,143,,42,36,42%,7,3,4,,1,2,5,10,,1,79,,40,23,2021,,,250,174,121,100,129,74,,,,,,,,,,,,
0,49%,11,6,5,,1,3,3,13,,0,383,,101,44,51%,7,4,3,,2,3,5,22,,3,400,,93,44,46%,4,3,1,,0,3,0,6,0,195,,58,19,54%,1,0,1,,0,0,3,10,1,233,,54,18,53%,7,3,4,,1,0,3,7,,0,188,,43,25,47%,6,4,2,,2,3,2,12,,2,167,,39,26,2021,,,344,327,172,190,172,137,,,,,,,,,,,,
0,49%,8,8,0,,1,3,8,13,,2,245,,80,35,51%,15,8,7,,4,1,5,15,,1,265,,110,76,61%,5,5,0,,1,2,4,6,1,168,,47,24,39%,7,4,3,,0,1,3,5,0,96,,49,25,37%,3,3,0,,0,1,4,7,,1,77,,33,11,63%,8,4,4,,4,0,2,10,,1,169,,61,51,2021,,,179,222,133,75,46,147,,,,,,,,,,,,
0,48%,7,2,5,,3,3,14,13,,1,213,,102,63,52%,23,15,8,,7,0,2,12,,2,260,,104,73,42%,2,1,1,,1,2,0,5,,92,,47,28,58%,5,0,5,,6,0,1,5,,156,,53,41,54%,5,1,4,,2,1,14,8,,1,121,,55,35,46%,18,15,3,,1,0,1,7,,2,104,,51,32,2021,,,193,243,83,145,110,98,,,,,,,,,,,,
0,44%,4,3,1,,4,1,8,17,1,3,327,,86,37,56%,15,8,7,,8,6,2,17,0,6,445,,89,71,57%,3,2,1,,2,0,1,11,2,215,,50,21,43%,4,1,3,,2,3,1,7,1,156,,35,19,31%,1,1,0,,2,1,7,6,,1,112,,36,16,69%,11,7,4,,6,3,1,10,,5,289,,54,52,2021,1,0,256,410,181,140,75,270,,,,,,,,,,,,
0,71%,13,9,4,,6,0,4,14,0,2,548,,115,79,29%,9,5,4,,4,3,6,16,1,4,171,,71,37,71%,9,6,3,,4,0,4,7,0,274,,54,35,29%,6,4,2,,3,1,4,9,4,63,,30,17,71%,4,3,1,,2,0,0,7,,2,274,,61,44,29%,3,1,2,,1,2,2,7,,0,108,,41,20,2021,0,1,534,145,266,55,268,90,,,,,,,,,,,,
0,59%,15,8,7,,7,1,2,16,,2,423,,139,103,41%,9,3,6,,1,1,7,7,,1,216,,85,41,58%,4,1,3,,2,0,1,6,1,194,,66,43,42%,4,2,2,,1,0,1,4,0,108,,39,23,60%,11,7,4,,5,1,1,10,,1,229,,73,60,40%,5,1,4,,0,1,6,3,,1,108,,46,18,2021,,,395,183,182,93,213,90,,,,,,,,,,,,
0,51%,21,8,13,,5,2,6,9,,2,325,,99,84,49%,11,8,3,,1,1,7,13,,2,286,,90,38,52%,7,1,6,,2,2,0,7,1,161,,46,39,48%,5,2,3,,1,1,0,6,0,142,,44,19,50%,14,7,7,,3,0,6,2,,1,164,,53,45,50%,6,6,0,,0,0,7,7,,2,144,,46,19,2021,,,316,219,155,116,161,103,,,,,,,,,,,,
0,39%,11,5,6,,4,0,4,14,,5,277,,96,56,61%,7,6,1,,3,2,4,10,,2,494,,90,44,45%,0,0,0,,2,0,0,7,1,128,,44,26,55%,0,0,0,,2,1,0,5,1,172,,58,26,32%,11,5,6,,2,0,4,7,,4,149,,52,30,68%,7,6,1,,1,1,4,5,,1,322,,32,18,2021,,,196,467,95,156,101,311,,,,,,,,,,,,
0,48%,7,3,4,,4,2,6,10,,2,222,,62,37,52%,10,8,2,,1,1,3,11,,2,196,,56,35,48%,3,1,2,,4,2,4,6,1,133,,41,26,52%,5,4,1,,1,0,1,8,1,142,,36,22,48%,4,2,2,,0,0,2,4,,1,89,,21,11,52%,5,4,1,,0,1,2,3,,1,54,,20,13,2021,,,203,174,116,122,87,52,,,,,,,,,,,,
0,50%,10,6,4,,6,0,8,19,1,3,339,,113,69,50%,15,9,6,,8,1,5,13,0,0,294,,99,66,44%,4,4,0,,2,0,4,9,1,148,,56,31,56%,8,5,3,,3,0,3,4,0,178,,50,30,56%,6,2,4,,4,0,4,10,1,2,191,,57,38,44%,7,4,3,,5,1,2,9,0,0,116,,49,36,2021,,,324,257,139,151,185,106,,,,,,,,,,,,
0,54%,13,7,6,,5,2,6,17,,3,264,,79,54,46%,14,10,4,,5,1,7,12,,3,201,,85,49,48%,5,4,1,,1,2,4,7,1,120,,36,26,52%,10,6,4,,2,1,4,4,2,124,,44,27,60%,8,3,5,,4,0,2,10,,2,144,,43,28,40%,4,4,0,,3,0,3,8,,1,77,,41,22,2021,,,243,169,110,106,133,63,,,,,,,,,,,,
0,55%,9,6,3,,4,1,5,16,,4,298,,100,61,45%,15,5,10,,5,0,6,15,,0,228,,83,64,59%,4,3,1,,0,0,3,7,1,119,,49,28,41%,7,3,4,,5,0,3,9,0,74,,33,31,51%,5,3,2,,4,1,2,9,,3,179,,51,33,49%,8,2,6,,0,0,3,6,,0,154,,50,33,2021,,,277,182,107,56,170,126,,,,,,,,,,,,
0,58%,9,5,4,,7,4,3,23,0,3,234,,76,66,42%,5,5,0,,3,4,4,11,2,2,149,,76,46,58%,3,3,0,,4,1,2,11,2,128,,37,29,42%,2,2,0,,1,1,2,7,0,89,,44,26,58%,6,2,4,,3,3,1,12,0,1,106,,39,37,42%,3,3,0,,2,3,2,4,1,2,60,,32,20,2021,0,1,219,125,116,73,103,52,,,,,,,,,,,,
0,50%,21,12,9,,10,1,9,13,,1,315,,102,84,50%,18,10,8,,5,5,10,13,,1,283,,84,57,54%,9,5,4,,5,0,3,4,0,175,,53,40,46%,5,4,1,,3,4,4,6,1,112,,40,23,46%,12,7,5,,5,1,6,9,,1,140,,49,44,54%,13,6,7,,2,1,6,7,,0,171,,44,34,2021,,,278,254,156,95,122,159,,,,,,,,,,,,
0,44%,14,9,5,,9,3,3,14,1,2,230,,89,85,56%,9,3,6,,3,1,8,17,1,3,312,,94,58,45%,12,8,4,,4,1,3,10,1,139,,48,43,55%,8,3,5,,2,1,8,7,1,175,,46,31,43%,2,1,1,,5,2,0,4,1,1,91,,41,42,57%,1,0,1,,1,0,0,10,1,2,137,,48,27,2021,,,193,248,114,146,79,102,,,,,,,,,,,,
0,55%,15,11,4,,5,2,7,19,0,3,248,,73,57,45%,15,8,7,,10,0,9,20,1,3,183,,88,71,52%,5,5,0,,1,2,4,8,1,127,,33,19,48%,9,5,4,,5,0,4,9,1,115,,44,37,58%,10,6,4,,4,0,3,11,0,2,121,,40,38,42%,6,3,3,,5,0,5,11,1,2,68,,44,34,2021,,,179,171,93,107,86,64,,,,,,,,,,,,
0,57%,8,4,4,,9,0,6,11,1,2,353,,125,93,43%,10,7,3,,3,4,3,20,0,5,234,,87,50,60%,2,2,0,,4,0,2,6,2,190,,58,39,40%,4,3,1,,0,0,2,10,2,116,,40,21,54%,6,2,4,,5,0,4,5,,0,163,,67,54,46%,6,4,2,,3,4,1,10,,3,118,,47,29,2021,1,0,330,210,179,104,151,106,,,,,,,,,,,,
0,49%,13,6,7,,4,0,10,9,,2,334,,91,54,51%,20,11,9,,7,1,4,11,,3,368,,92,76,50%,9,5,4,,2,0,4,4,2,128,,55,30,50%,9,4,5,,1,0,3,7,0,132,,39,21,48%,4,1,3,,2,0,6,5,,0,206,,36,24,52%,11,7,4,,6,1,1,4,,3,236,,53,55,2021,,,309,305,117,108,192,197,,,,,,,,,,,,
0,49%,17,11,6,,6,5,6,18,,1,316,,96,70,51%,13,9,4,,4,0,9,18,,1,351,,78,60,46%,6,3,3,,2,2,2,9,1,151,,40,30,54%,6,4,2,,2,0,2,8,0,192,,42,34,52%,11,8,3,,4,3,4,9,,0,165,,56,40,48%,7,5,2,,2,0,7,10,,1,159,,36,26,2021,,,270,311,132,173,138,138,,,,,,,,,,,,
0,55%,12,10,2,,6,6,4,15,,1,278,,110,80,45%,8,4,4,,6,1,9,15,,2,217,,78,45,53%,7,6,1,,4,3,1,8,,122,,57,40,47%,3,1,2,,4,0,6,6,,111,,47,24,57%,5,4,1,,2,3,3,7,,1,156,,53,40,43%,5,3,2,,2,1,3,9,,2,106,,31,21,2021,,,264,199,114,102,150,97,,,,,,,,,,,,
0,41%,12,7,5,,3,2,4,11,1,3,239,,86,45,59%,9,4,5,,3,0,4,14,1,4,402,,108,66,43%,8,5,3,,3,2,2,2,0,124,,57,32,57%,3,2,1,,0,0,4,7,1,198,,52,20,39%,4,2,2,,0,0,2,9,1,3,115,,29,13,61%,6,2,4,,3,0,0,7,1,3,204,,56,46,2021,,,216,379,111,184,105,195,,,,,,,,,,,,
0,52%,13,6,7,,4,1,3,16,0,2,375,,95,60,48%,10,4,6,,3,2,5,16,1,2,314,,82,49,58%,6,3,3,,1,1,2,9,1,202,,52,25,42%,6,3,3,,1,1,3,8,1,125,,42,25,46%,7,3,4,,3,0,1,7,0,1,173,,43,35,54%,4,1,3,,2,1,2,8,1,1,189,,40,24,2021,,,334,298,182,120,152,178,,,,,,,,,,,,
0,55%,25,10,15,,10,0,4,12,,1,280,,107,90,45%,11,6,5,,6,1,9,16,,4,199,,96,57,53%,13,6,7,,5,0,2,5,0,134,,54,39,47%,4,3,1,,2,1,5,9,2,115,,48,27,57%,12,4,8,,5,0,2,7,,1,146,,53,51,43%,7,3,4,,4,0,4,7,,2,84,,48,30,2021,,,239,165,114,94,125,71,,,,,,,,,,,,
0,45%,15,4,11,,5,1,8,17,1,3,254,,96,71,55%,16,9,7,,9,2,4,17,0,3,325,,106,75,44%,7,1,6,,3,0,4,8,1,120,,45,36,56%,6,5,1,,5,1,1,7,2,164,,57,38,46%,8,3,5,,2,1,4,9,1,2,134,,51,35,54%,10,4,6,,4,1,3,10,0,1,161,,49,37,2021,,,236,284,111,141,125,143,,,,,,,,,,,,
0,54%,10,5,5,,1,1,8,12,,1,325,,92,55,46%,16,10,6,,6,6,3,18,,4,287,,114,79,61%,6,2,4,,0,0,0,5,1,178,,43,26,39%,4,0,4,,2,3,0,8,2,108,,53,38,45%,4,3,1,,1,1,8,7,,0,147,,49,29,55%,12,10,2,,4,3,3,10,,2,179,,61,41,2021,,,284,235,152,83,132,152,,,,,,,,,,,,
0,61%,11,9,2,,8,5,1,7,0,2,432,,93,61,39%,6,3,3,,2,3,6,13,1,1,228,,69,40,55%,5,4,1,,3,4,1,4,0,173,,42,28,45%,2,1,1,,2,1,3,6,1,126,,40,28,68%,6,5,1,,5,1,0,3,,2,259,,51,33,32%,4,2,2,,0,2,3,7,,0,102,,29,12,2021,0,1,370,206,148,114,222,92,,,,,,,,,,,,
0,51%,13,7,6,,1,2,6,19,,4,260,,86,58,49%,11,7,4,,6,0,5,11,,1,250,,82,62,51%,5,2,3,,0,2,5,10,2,125,,42,25,49%,7,5,2,,4,0,2,5,0,116,,42,29,51%,8,5,3,,1,0,1,9,,2,135,,44,33,49%,4,2,2,,2,0,3,6,,1,134,,40,33,2021,,,248,217,119,96,129,121,,,,,,,,,,,,
0,49%,13,8,5,,5,2,5,15,1,3,269,,88,59,51%,7,5,2,,6,4,7,12,0,4,269,,72,52,52%,6,4,2,,0,1,3,10,2,155,,38,19,48%,3,3,0,,3,1,3,8,2,130,,25,21,46%,7,4,3,,5,1,2,5,1,1,114,,50,40,54%,4,2,2,,3,3,4,4,0,2,139,,47,31,2021,,,214,230,129,116,85,114,,,,,,,,,,,,
0,55%,16,11,5,,4,1,1,8,,0,246,,77,57,45%,4,2,2,,1,0,6,12,,2,191,,99,62,57%,9,6,3,,3,1,0,3,,147,,35,30,43%,1,1,0,,1,0,4,9,,98,,40,32,53%,7,5,2,,1,0,1,5,,0,99,,42,27,47%,3,1,2,,0,0,2,3,,2,93,,59,30,2021,,,236,183,140,92,96,91,,,,,,,,,,,,
0,48%,6,5,1,,3,2,5,16,,4,341,,117,65,52%,12,7,5,,4,3,5,18,,1,374,,102,64,50%,2,1,1,,3,0,1,7,1,134,,58,34,50%,6,2,4,,1,0,1,7,0,140,,54,29,46%,4,4,0,,0,2,4,9,,3,207,,59,31,54%,6,5,1,,3,3,4,11,,1,234,,48,35,2021,,,252,351,90,127,162,224,,,,,,,,,,,,
