,Fecha,Sala,Presidente,Ministros,Integrantes,Causa
865,[' a treinta de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM y Los ABOGADOS'], []]","[[' SEÑORES MUNITA y BARRA.'], []]","['feriado', 'subroga']"
866,[' a nueve de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], []]",[]
867,[' a doce de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
868,[' a diecinueve de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PENAILILLO.']]",['subroga']
869,[' a diecinueve de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PENAILILLO.']]",['subroga']
870,[' a veintitrés de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR SILVA.'],"[[' SEÑORA EGNEM, seÑor FUENTES y Los ABOGADOS'], []]","[[' SEÑORES ABUABUAD y BARRA.'], []]",['permiso']
871,[' a veinticinco de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR MUNITA.']]",['subroga']
872,[' a veintiséis de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARRENO.'],"[[' SEÑOR SILVA, seÑora MAGGI y Los ABOGADOS'], []]","[[' SEÑORES PALLAVICINI y DE LA MAZA.'], []]","['permiso', 'subroga']"
873,[' a veintiséis de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARRENO.'],"[[' SEÑOR SILVA, seÑora MAGGI y Los ABOGADOS'], []]","[[' SEÑORES PALLAVICINI y DE LA MAZA.'], []]","['permiso', 'subroga']"
874,[' a nueve de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], []]",[]
875,[' a diez de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARRENO.'],"[[' SEÑORAS MAGGI, EGNEM y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y DE LA MAZA.'], []]","['comisión', 'subroga']"
876,[' a diecinueve de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PENAILILLO.']]",['subroga']
877,[' a veinticuatro de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR MUNITA.']]",['subroga']
878,[' a veinticinco de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR MUNITA.']]",['subroga']
879,[' a veintiséis de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARRENO.'],"[[' SEÑOR SILVA, seÑora MAGGI y Los ABOGADOS'], []]","[[' SEÑORES PALLAVICINI y DE LA MAZA.'], []]","['permiso', 'subroga']"
880,[' a treinta y uno de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y PALLAVICINI.'], []]","['feriado', 'subroga']"
881,[' a nueve de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], []]",[]
882,[' a cinco de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoRA EGNEM, SEÑOR'], []]","[[], [' SEÑORA GAJARDO.']]","['comisión', 'subroga']"
883,[' a diez de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARRENO.'],"[[' SEÑORAS MAGGI, EGNEM y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y DE LA MAZA.'], []]","['comisión', 'subroga']"
884,[' a once de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y SEÑoR'], []]","[[], []]",[]
885,[' a doce de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
886,[' a diecisiete de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
887,[' a veinticuatro de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR MUNITA.']]",['subroga']
888,[' a veinticinco de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR MUNITA.']]",['subroga']
889,[' a veintiséis de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARRENO.'],"[[' SEÑOR SILVA, seÑora MAGGI y Los ABOGADOS'], []]","[[' SEÑORES PALLAVICINI y DE LA MAZA.'], []]","['permiso', 'subroga']"
890,[' a treinta y uno de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y PALLAVICINI.'], []]","['feriado', 'subroga']"
891,[' a treinta y uno de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y PALLAVICINI.'], []]","['feriado', 'subroga']"
892,[' a cuatro de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑoras MAGGI, EGNEM y sEÑOR'], []]","[[], []]",[]
893,[' a cuatro de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑoras MAGGI, EGNEM y sEÑOR'], []]","[[], []]",[]
894,[' a once de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y SEÑoR'], []]","[[], []]",[]
895,[' a doce de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
896,[' a diecisiete de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
897,[' a veinticuatro de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR MUNITA.']]",['subroga']
898,[' a veinticinco de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR MUNITA.']]",['subroga']
899,[' a veintiséis de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARRENO.'],"[[' SEÑOR SILVA, seÑora MAGGI y Los ABOGADOS'], []]","[[' SEÑORES PALLAVICINI y DE LA MAZA.'], []]","['permiso', 'subroga']"
900,[' a treinta y uno de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y PALLAVICINI.'], []]","['feriado', 'subroga']"
901,[' a nueve de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], []]",[]
902,[' a tres de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑora MAGGI, seÑor FUENTES'], ['']]","[[], [' SEÑOR MUNITA.']]",['permiso']
903,[' a tres de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑora MAGGI, seÑor FUENTES'], ['']]","[[], [' SEÑOR MUNITA.']]",['permiso']
904,[' a tres de julio de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑora MAGGI, seÑor FUENTES'], ['']]","[[], [' SEÑOR MUNITA.']]",['permiso']
905,[' a trece de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
906,[' a trece de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
907,[' a catorce de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑorRAs MA GGI, EGNEM y seÑoRr'], []]","[[], []]",[]
908,[' a catorce de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑorRAs MA GGI, EGNEM y seÑoRr'], []]","[[], []]",[]
909,[' a trece de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
910,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
911,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
912,[' a catorce de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑorRAs MA GGI, EGNEM y seÑoRr'], []]","[[], []]",[]
913,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
914,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
915,[' a veinte de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
916,[' a trece de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
917,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
918,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
919,[' a veintiuno de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑorRAs MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
920,[' a veintiuno de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑorRAs MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
921,[' a trece de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
922,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
923,[' a veintiuno de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑorRAs MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
924,[' a veintidós de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y sEÑoR'], []]","[[], []]",[]
925,[' a trece de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
926,[' a catorce de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑorRAs MA GGI, EGNEM y seÑoRr'], []]","[[], []]",[]
927,[' a veintiuno de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑorRAs MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
928,[' a veintidós de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y sEÑoR'], []]","[[], []]",[]
929,[' a veintitrés de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
930,[' a veintitrés de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
931,[' a catorce de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑorRAs MA GGI, EGNEM y seÑoRr'], []]","[[], []]",[]
932,[' a veintiuno de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑorRAs MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
933,[' a catorce de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑorRAs MA GGI, EGNEM y seÑoRr'], []]","[[], []]",[]
934,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
935,[' a veintiuno de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑorRAs MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
936,[' a veintidós de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y sEÑoR'], []]","[[], []]",[]
937,[' a veintitrés de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
938,[' a veintisiete de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR SILVA.'],"[[' SEÑORA MAGGI, señor DAHM y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y MUNITA.'], []]","['comisión', 'permiso']"
939,[' a veinte de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
940,[' a veintitrés de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
941,[' a veintiocho de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR SILVA.'],"[[' SEÑORA MAGGI, seÑor PRADO y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y MUNITA.'], []]","['comisión', 'permiso']"
942,[' a veintiocho de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR SILVA.'],"[[' SEÑORA MAGGI, seÑor PRADO y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y MUNITA.'], []]","['comisión', 'permiso']"
943,[' a trece de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
944,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
945,[' a veintitrés de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
946,[' a veintitrés de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
947,[' a veintiocho de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR SILVA.'],"[[' SEÑORA MAGGI, seÑor PRADO y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y MUNITA.'], []]","['comisión', 'permiso']"
948,[' a veintinueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PEÑAILILLO.']]",['subroga']
949,[' a veintinueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PEÑAILILLO.']]",['subroga']
950,[' a veinte de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
951,[' a veintidós de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y sEÑoR'], []]","[[], []]",[]
952,[' a veintidós de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y sEÑoR'], []]","[[], []]",[]
953,[' a veintiocho de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR SILVA.'],"[[' SEÑORA MAGGI, seÑor PRADO y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y MUNITA.'], []]","['comisión', 'permiso']"
954,[' a veintinueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PEÑAILILLO.']]",['subroga']
955,[' a treinta de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, SEÑORA EGNEM, SEÑOR'], ['FUENTES', '']]","[[], [' SEÑOR GOMEZ.']]",['comisión']
956,[' a treinta de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, SEÑORA EGNEM, SEÑOR'], ['FUENTES', '']]","[[], [' SEÑOR GOMEZ.']]",['comisión']
957,[' a trece de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
958,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
959,[' a veintitrés de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
960,[' a veintisiete de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR SILVA.'],"[[' SEÑORA MAGGI, señor DAHM y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y MUNITA.'], []]","['comisión', 'permiso']"
961,[' a veintinueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PEÑAILILLO.']]",['subroga']
962,[' a catorce de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑorRAs MA GGI, EGNEM y seÑoRr'], []]","[[], []]",[]
963,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
964,[' a veinte de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
965,[' a veintitrés de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
966,[' a veintiocho de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR SILVA.'],"[[' SEÑORA MAGGI, seÑor PRADO y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y MUNITA.'], []]","['comisión', 'permiso']"
967,[' a veintinueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PEÑAILILLO.']]",['subroga']
968,[' a nueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM, seÑor FUENTES y EL'], []]","[[], [' SEÑOR MUNITA.']]",['feriado']
969,[' a catorce de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑorRAs MA GGI, EGNEM y seÑoRr'], []]","[[], []]",[]
970,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
971,[' a veinte de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
972,[' a veintiuno de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑorRAs MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
973,[' a veintitrés de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, señoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR BARRA.']]",['subroga']
974,[' a veintiocho de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR SILVA.'],"[[' SEÑORA MAGGI, seÑor PRADO y Los ABOGADOS'], []]","[[' SEÑORES PEÑAILILLO y MUNITA.'], []]","['comisión', 'permiso']"
975,[' a veintinueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PEÑAILILLO.']]",['subroga']
976,[' a treinta de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, SEÑORA EGNEM, SEÑOR'], ['FUENTES', '']]","[[], [' SEÑOR GOMEZ.']]",['comisión']
977,[' a treinta de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, SEÑORA EGNEM, SEÑOR'], ['FUENTES', '']]","[[], [' SEÑOR GOMEZ.']]",['comisión']
978,[' a nueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM, seÑor FUENTES y EL'], []]","[[], [' SEÑOR MUNITA.']]",['feriado']
979,[' a ocho de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM y Los ABOGADOS'], []]","[[' SEÑORES ABUAUAD y DE LA MAZA.'], []]","['feriado', 'subroga']"
980,[' a trece de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seÑoras MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
981,[' a dieciséis de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y'], []]","[[], [' SEÑOR ABUAUAD.']]",['subroga']
982,[' a veintidós de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y sEÑoR'], []]","[[], []]",[]
983,[' a veintinueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y EL'], []]","[[], [' SEÑOR PEÑAILILLO.']]",['subroga']
984,[' a nueve de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM, seÑor FUENTES y EL'], []]","[[], [' SEÑOR MUNITA.']]",['feriado']
985,[' a siete de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑORAS MAGGI, EGNEM y Los ABOGADOS'], []]","[[' SEÑORA ETCHEBERR Y y señor ABUAUAD.'], []]","['feriado', 'subroga']"
986,[' a catorce de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, sEÑorRAs MA GGI, EGNEM y seÑoRr'], []]","[[], []]",[]
987,[' a veintiuno de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑorRAs MAGGI, EGNEM y seÑor'], []]","[[], []]",[]
988,[' a veintidós de agosto de dos mil dieciocho'],PRIMERA,[' SEÑOR CARREÑO.'],"[[' SEÑOR SILVA, seEÑoras MAGGI, EGNEM y sEÑoR'], []]","[[], []]",[]
