
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2022-02-15;49.466,26;5033922184694;50.895,91;5097824423880;52.282,17;6776077424927;48.688,95;2257464519986;48.793,90;1246612405560;48.837,48;4873447567499;49.576,83;188924533636
2022-02-16;49.579,79;5049730239960;51.020,12;5111122033702;52.402,32;6794107391964;48.810,99;2267590313541;48.947,02;1257331732468;48.952,30;4887760057156;49.684,90;190992489090
2022-02-17;49.588,77;5048246484396;51.038,37;5107460461921;52.416,72;6797455090798;48.805,68;2266653262559;48.960,64;1257899091540;48.962,81;4888105901060;49.676,19;190626860756
2022-02-18;49.344,00;5011761414684;50.796,30;5068526771797;52.153,69;6743852838052;48.566,66;2253630625633;48.729,09;1250930118945;48.699,64;4856621852008;49.411,47;189092181750
2022-02-19;49.344,00;5011761414684;50.796,30;5068526771797;52.153,69;6743852838052;48.566,66;2253630625633;48.729,09;1250930118945;48.699,64;4856621852008;49.411,47;189092181750
2022-02-20;49.344,00;5011761414684;50.796,30;5068526771797;52.153,69;6743852838052;48.566,66;2253630625633;48.729,09;1250930118945;48.699,64;4856621852008;49.411,47;189092181750
2022-02-21;48.983,01;4970406252724;50.421,73;5027417734451;51.753,99;6689657324860;48.174,90;2233609597997;48.354,21;1241164145253;48.312,28;4817807449936;49.020,05;187294769766
2022-02-22;49.005,89;4968811395924;50.441,82;5026533164257;51.785,08;6692216291787;48.204,96;2234699251327;48.405,99;1242524450228;48.326,74;4818043133345;49.053,91;187289425999
2022-02-23;48.622,02;4917373090238;50.069,35;4984315137498;51.403,89;6633938120534;47.812,43;2215550931989;48.018,51;1230745758836;47.964,26;4780750024722;48.658,33;185494510441
2022-02-24;48.211,91;4871069448449;49.658,76;4940993354572;50.958,88;6574331331067;47.371,43;2194005101189;47.603,04;1220200964620;47.550,10;4738648406644;48.246,49;183612106351
2022-02-25;48.275,77;4868458092574;49.701,94;4934653025632;51.025,99;6571281680771;47.471,64;2197762398400;47.698,25;1221138165719;47.642,69;4745420142292;48.374,24;183436962168
2022-02-26;48.275,77;4868458092574;49.701,94;4934653025632;51.025,99;6571281680771;47.471,64;2197762398400;47.698,25;1221138165719;47.642,69;4745420142292;48.374,24;183436962168
2022-02-27;48.275,77;4868458092574;49.701,94;4934653025632;51.025,99;6571281680771;47.471,64;2197762398400;47.698,25;1221138165719;47.642,69;4745420142292;48.374,24;183436962168
2022-02-28;48.847,45;4904207829112;50.280,83;4984451671110;51.601,72;6616469488101;48.023,35;2220869315832;48.235,27;1234142713063;48.194,98;4791069873079;48.901,42;183275022336
2022-03-01;48.600,34;4853353497468;50.048,08;4953804360540;51.334,94;6565599556928;47.794,08;2206883254866;47.993,79;1229072920364;47.968,87;4763025920826;48.691,17;181803999235
2022-03-02;48.611,41;4774817609516;50.093,71;4887596575859;51.348,69;6481360880177;47.804,83;2189750130857;48.000,98;1220276931722;47.990,02;4716415207071;48.695,28;179802323393
2022-03-03;48.801,47;4725939464495;50.293,71;4844800925745;51.568,68;6433683134895;48.010,61;2193166124536;48.199,81;1222972437909;48.177,27;4720970499101;48.880,89;178611057032
2022-03-04;48.441,89;4622439271089;49.889,10;4743165362956;51.210,58;6324818831337;47.612,17;2170907546460;47.814,26;1210933782298;47.776,47;4668291988998;48.458,19;176143232428
2022-03-05;48.441,89;4622439271089;49.889,10;4743165362956;51.210,58;6324818831337;47.612,17;2170907546460;47.814,26;1210933782298;47.776,47;4668291988998;48.458,19;176143232428
2022-03-06;48.441,89;4622439271089;49.889,10;4743165362956;51.210,58;6324818831337;47.612,17;2170907546460;47.814,26;1210933782298;47.776,47;4668291988998;48.458,19;176143232428
2022-03-07;48.237,31;4565648778031;49.646,60;4699899363990;50.961,61;6271865808803;47.360,47;2157076357643;47.581,62;1203909732015;47.503,30;4634953851047;48.258,67;174672180186
2022-03-08;47.611,45;4490506654231;49.000,59;4623915331995;50.294,14;6170415855900;46.704,88;2126209964327;46.936,00;1187018081848;46.803,87;4559820779283;47.596,52;171666388405
2022-03-09;47.552,44;4472752609272;48.903,72;4602851820012;50.224,37;6146090994572;46.628,78;2123174374964;46.874,89;1183930347660;46.718,88;4547752198443;47.505,01;170905045024
2022-03-10;47.728,47;4480071417487;49.117,56;4617765775327;50.435,32;6160315612267;46.858,42;2135366609875;47.054,66;1190486229427;46.960,30;4569061623988;47.740,29;170745561042
2022-03-11;47.888,86;4477779098932;49.294,01;4615519730639;50.611,13;6157664766228;47.036,16;2145447099983;47.220,27;1195894561989;47.129,49;4580605018900;47.913,87;172769627393
2022-03-12;47.888,86;4477779098932;49.294,01;4615519730639;50.611,13;6157664766228;47.036,16;2145447099983;47.220,27;1195894561989;47.129,49;4580605018900;47.913,87;172769627393
2022-03-13;47.888,86;4477779098932;49.294,01;4615519730639;50.611,13;6157664766228;47.036,16;2145447099983;47.220,27;1195894561989;47.129,49;4580605018900;47.913,87;172769627393
2022-03-14;47.616,22;4446025171756;48.995,34;4581801599300;50.291,52;6110881659587;46.731,48;2143201985941;46.913,03;1193803200477;46.836,29;4555460392862;47.526,38;174394563265
2022-03-15;47.349,52;4423136711417;48.691,86;4551056852744;49.998,03;6077665399947;46.434,68;2143011808189;46.626,77;1196439977680;46.510,67;4525505831968;47.267,81;177226671527
2022-03-16;47.244,45;4408045455082;48.544,46;4530157948346;49.872,73;6053954170464;46.298,92;2140807054434;46.525,86;1201149044857;46.410,97;4515234534498;47.144,79;178394852523
2022-03-17;47.806,74;4451040978535;49.131,27;4578182351758;50.468,59;6117204030213;46.918,37;2167539895473;47.201,85;1218291449936;47.060,13;4575714913614;47.799,01;180362902803
2022-03-18;48.088,61;4461740863562;49.413,11;4593686038583;50.761,67;6140168254367;47.224,87;2179546166225;47.440,93;1223424165290;47.348,88;4598365988369;48.124,46;179251959526
2022-03-19;48.088,61;4461740863562;49.413,11;4593686038583;50.761,67;6140168254367;47.224,87;2179546166225;47.440,93;1223424165290;47.348,88;4598365988369;48.124,46;179251959526
2022-03-20;48.088,61;4461740863562;49.413,11;4593686038583;50.761,67;6140168254367;47.224,87;2179546166225;47.440,93;1223424165290;47.348,88;4598365988369;48.124,46;179251959526
2022-03-21;48.496,58;4496366381761;49.827,75;4626807030241;51.207,95;6189557268288;47.648,74;2197690045481;47.859,29;1234338574216;47.760,01;4636320190023;48.537,92;180242766419
2022-03-22;48.475,53;4512920153684;49.836,84;4626916448522;51.182,53;6198548044664;47.618,88;2196126386777;47.820,29;1233726940864;47.698,75;4632565414508;48.480,88;179769029486
2022-03-23;48.440,14;4517823379461;49.792,31;4622940809406;51.148,25;6200606883477;47.584,37;2195236188108;47.806,15;1230678985475;47.669,77;4631175470691;48.487,23;179398488252
2022-03-24;48.390,12;4515420772902;49.729,17;4619598108625;51.072,35;6194619786949;47.501,18;2189993274074;47.729,78;1228876974013;47.593,72;4624495824102;48.398,27;179025712595
2022-03-25;48.298,07;4507016400535;49.639,89;4611693009089;50.977,91;6192575424647;47.415,71;2186045989370;47.640,38;1224816317337;47.502,70;4614315868313;48.304,88;178564241622
2022-03-26;48.298,07;4507016400535;49.639,89;4611693009089;50.977,91;6192575424647;47.415,71;2186045989370;47.640,38;1224816317337;47.502,70;4614315868313;48.304,88;178564241622
2022-03-27;48.298,07;4507016400535;49.639,89;4611693009089;50.977,91;6192575424647;47.415,71;2186045989370;47.640,38;1224816317337;47.502,70;4614315868313;48.304,88;178564241622
2022-03-28;48.169,10;4503509998975;49.488,44;4602801744263;50.852,15;6191388423169;47.243,80;2178681681480;47.499,44;1221386178445;47.354,26;4602596124722;48.143,03;178313268018
2022-03-29;47.841,74;4493220063665;49.120,82;4588137942997;50.486,57;6177726036094;46.855,45;2161481682325;47.178,20;1213447712098;47.041,77;4581448097480;47.811,60;177539581864
2022-03-30;48.083,77;4526617695229;49.370,83;4621471697182;50.741,78;6219614455425;47.130,61;2174225812825;47.438,04;1217867235912;47.319,39;4611689385816;48.092,67;178362192297
2022-03-31;48.670,81;4597824381848;49.968,29;4696574509784;51.348,58;6289460276114;47.711,13;2197395866985;47.994,06;1231482267270;47.946,87;4670537169971;48.643,14;178341757251
2022-04-01;48.590,36;4603852552797;49.875,99;4705037878997;51.251,74;6289518559980;47.619,44;2191559819205;47.889,07;1229081352708;47.873,94;4658004922743;48.522,18;178428565925
2022-04-02;48.590,36;4603852552797;49.875,99;4705037878997;51.251,74;6289518559980;47.619,44;2191559819205;47.889,07;1229081352708;47.873,94;4658004922743;48.522,18;178428565925
2022-04-03;48.590,36;4603852552797;49.875,99;4705037878997;51.251,74;6289518559980;47.619,44;2191559819205;47.889,07;1229081352708;47.873,94;4658004922743;48.522,18;178428565925
2022-04-04;48.584,77;4611861309877;49.900,21;4711453265353;51.269,40;6296687828983;47.631,38;2192252299160;47.933,70;1230872814383;47.894,91;4661810620043;48.547,35;178888582863
2022-04-05;48.615,11;4611807763766;49.931,68;4712869909980;51.300,50;6293921401835;47.651,91;2192131722483;47.969,31;1232592263341;47.942,52;4664502450662;48.614,80;177937922056
2022-04-06;48.482,55;4575346820322;49.790,42;4692298961288;51.161,46;6259402898790;47.493,24;2183671540586;47.832,47;1226498288995;47.793,72;4647974993627;48.427,64;177325062762
2022-04-07;48.537,10;4578258847969;49.845,51;4694828149749;51.226,08;6261730110659;47.532,29;2184545793873;47.882,80;1227921573516;47.830,06;4650656981509;48.456,45;177839409874
2022-04-08;48.991,87;4628679030273;50.300,15;4734309959072;51.691,62;6317393903783;47.958,74;2205326877857;48.285,59;1238272424895;48.240,41;4688489068202;48.878,43;179833476214
2022-04-09;48.991,87;4628679030273;50.300,15;4734309959072;51.691,62;6317393903783;47.958,74;2205326877857;48.285,59;1238272424895;48.240,41;4688489068202;48.878,43;179833476214
2022-04-10;48.991,87;4628679030273;50.300,15;4734309959072;51.691,62;6317393903783;47.958,74;2205326877857;48.285,59;1238272424895;48.240,41;4688489068202;48.878,43;179833476214
2022-04-11;49.199,79;4648656468406;50.548,30;4757112628460;51.923,09;6342428267288;48.158,66;2217121762276;48.496,94;1245051906488;48.417,12;4706435463108;49.075,06;178267685324
2022-04-12;49.104,31;4640782270449;50.436,74;4747010457115;51.795,64;6327161721738;48.033,35;2217917235787;48.362,00;1246130989088;48.273,03;4694808394454;48.948,15;179494889346
2022-04-13;48.646,14;4606069726497;49.992,71;4712141638497;51.359,61;6286669267051;47.596,77;2211140397633;47.934,85;1240351940437;47.854,61;4664544884014;48.487,20;181015290181
2022-04-14;48.777,56;4629824112849;50.133,61;4729141893503;51.485,06;6307387819800;47.723,47;2231096922844;48.049,94;1251630506118;47.984,85;4679180759679;48.626,21;185345998958
2022-04-15;48.777,56;4629824112849;50.133,61;4729141893503;51.485,06;6307387819800;47.723,47;2231096922844;48.049,94;1251630506118;47.984,85;4679180759679;48.626,21;185345998958
2022-04-16;48.777,56;4629824112849;50.133,61;4729141893503;51.485,06;6307387819800;47.723,47;2231096922844;48.049,94;1251630506118;47.984,85;4679180759679;48.626,21;185345998958
2022-04-17;48.777,56;4629824112849;50.133,61;4729141893503;51.485,06;6307387819800;47.723,47;2231096922844;48.049,94;1251630506118;47.984,85;4679180759679;48.626,21;185345998958
2022-04-18;49.155,44;4668881794130;50.517,90;4770807642174;51.874,62;6366103635326;48.102,78;2254547498063;48.411,40;1273609088769;48.322,13;4721539892511;48.986,92;185192312923
2022-04-19;49.171,27;4669093640145;50.515,42;4774311516602;51.893,77;6369411871196;48.076,14;2251730332337;48.419,12;1274653848957;48.334,40;4722306716284;48.982,77;184303682197
2022-04-20;49.120,26;4665414779663;50.462,08;4770465502803;51.841,49;6362562980112;48.042,90;2248829157406;48.369,58;1271893769269;48.281,24;4717694036324;48.933,99;184151440402
2022-04-21;49.104,18;4664987360779;50.455,27;4770891349098;51.846,55;6362973399403;48.048,69;2244374068549;48.360,04;1271510257996;48.274,54;4716531293759;48.937,29;184458324449
2022-04-22;48.881,32;4646155140216;50.208,99;4746105035151;51.632,66;6333600633391;47.806,12;2231520374208;48.127,62;1262829434114;48.054,39;4689730347765;48.662,61;183475514477
2022-04-23;48.881,32;4646155140216;50.208,99;4746105035151;51.632,66;6333600633391;47.806,12;2231520374208;48.127,62;1262829434114;48.054,39;4689730347765;48.662,61;183475514477
2022-04-24;48.881,32;4646155140216;50.208,99;4746105035151;51.632,66;6333600633391;47.806,12;2231520374208;48.127,62;1262829434114;48.054,39;4689730347765;48.662,61;183475514477
2022-04-25;48.851,02;4638072940163;50.173,01;4741940277183;51.577,72;6326056202166;47.746,14;2227772534360;48.138,76;1262674704915;48.020,61;4685851242867;48.600,22;183327683109
2022-04-26;49.004,85;4650148860453;50.292,16;4752110600975;51.711,96;6341385556002;47.877,65;2233150194157;48.252,82;1265602635769;48.152,58;4697285899848;48.722,57;178576154331
2022-04-27;48.549,45;4606889479680;49.838,44;4706945271881;51.230,34;6280637524863;47.392,83;2210642613822;47.779,26;1241809551314;47.701,07;4653252757189;48.270,84;177119631059
2022-04-28;48.568,66;4604765935013;49.857,15;4707454540001;51.248,15;6279411530866;47.410,60;2208688053622;47.844,85;1243628202748;47.752,28;4658607097605;48.328,02;177300017664
2022-04-29;49.222,43;4655650470923;50.505,48;4761999856134;51.916,19;6338298684393;48.040,52;2233699214628;48.478,83;1255439489137;48.397,29;4709229316022;48.970,14;176423710234
2022-04-30;49.222,43;4655650470923;50.505,48;4761999856134;51.916,19;6338298684393;48.040,52;2233699214628;48.478,83;1255439489137;48.397,29;4709229316022;48.970,14;176423710234
2022-05-01;49.222,43;4655650470923;50.505,48;4761999856134;51.916,19;6338298684393;48.040,52;2233699214628;48.478,83;1255439489137;48.397,29;4709229316022;48.970,14;176423710234
2022-05-02;49.019,93;4629967594388;50.319,18;4741295189372;51.721,45;6307513647916;47.838,13;2219925877664;48.320,09;1251106631978;48.202,70;4685319641605;48.754,40;175309143770
2022-05-03;49.164,28;4633016425422;50.451,88;4744332776078;51.854,07;6316274761596;47.986,60;2222877447397;48.486,50;1255565125468;48.337,47;4697158562374;48.921,44;175720069622
2022-05-04;49.099,73;4624129766357;50.374,89;4730805716108;51.790,19;6297122270093;47.898,20;2218792171057;48.424,11;1249790761002;48.282,19;4689637318321;48.846,00;172182970115
2022-05-05;49.495,31;4658647140835;50.744,33;4762568384264;52.181,90;6339115695559;48.263,51;2236312790807;48.795,13;1259731399716;48.665,65;4725191221441;49.202,55;171053831906
2022-05-06;49.148,31;4622766936703;50.389,40;4724679794362;51.822,88;6290112783717;47.901,61;2219531760813;48.472,54;1247615501404;48.314,99;4686248656787;48.806,83;169528559395
2022-05-07;49.148,31;4622766936703;50.389,40;4724679794362;51.822,88;6290112783717;47.901,61;2219531760813;48.472,54;1247615501404;48.314,99;4686248656787;48.806,83;169528559395
2022-05-08;49.148,31;4622766936703;50.389,40;4724679794362;51.822,88;6290112783717;47.901,61;2219531760813;48.472,54;1247615501404;48.314,99;4686248656787;48.806,83;169528559395
2022-05-09;48.587,70;4567742117500;49.836,56;4669139001789;51.273,76;6220609183129;47.350,50;2195549758524;47.924,17;1247050676188;47.714,36;4626975365023;48.286,95;168171599029
2022-05-10;48.313,83;4550078014526;49.576,86;4644105420365;50.969,84;6184245844043;47.068,95;2185055582044;47.660,01;1241361824410;47.442,06;4604435749329;47.966,34;167632881138
2022-05-11;48.211,35;4549616845178;49.423,61;4628930447917;50.831,89;6166396388364;46.906,40;2184291676268;47.537,65;1241165298361;47.322,58;4595760320310;47.795,39;168892234808
2022-05-12;47.922,59;4523773029653;49.131,95;4604572466497;50.529,68;6129604782159;46.611,72;2181262383825;47.263,99;1240245871920;47.050,90;4573415788088;47.507,71;170071107797
